amtProduced_need, avg_price, sd, consumption_rate, consumed, char
0.793129, 2.829192, 0.695866, 2.021896, 1.880363, C
0.793129, 2.635474, 0.473791, 2.021896, 1.880363, C
0.793129, 2.677546, 0.348724, 2.021896, 1.538464, C
0.793129, 3.422335, 0.459445, 2.021896, 0.551190, C
0.793129, 4.806415, 0.711544, 2.021896, 0.234623, C
0.793129, 3.372935, 0.419244, 2.021896, 2.021896, C
0.793129, 2.400368, 0.292203, 2.021896, 2.021896, C
0.793129, 1.718203, 0.235056, 2.021896, 2.021896, C
0.793129, 1.244446, 0.210618, 2.021896, 2.021896, C
0.793129, 0.916273, 0.172984, 2.021896, 2.021896, C
0.793129, 0.688703, 0.145657, 2.021896, 2.021896, C
0.793129, 0.530116, 0.126417, 2.021896, 2.021896, C
0.793129, 0.416931, 0.105019, 2.021896, 2.021896, C
0.793129, 0.346421, 0.082801, 2.021896, 2.002439, C
0.793129, 0.330589, 0.066137, 2.021896, 1.766100, C
0.793129, 0.426504, 0.081129, 2.021896, 0.618130, C
0.793129, 0.634840, 0.119258, 2.021896, 0.000000, C
0.793129, 0.945576, 0.180734, 2.021896, 0.000000, C
0.793129, 1.410678, 0.285092, 2.021896, 0.000000, C
0.793129, 1.600122, 0.252610, 2.021896, 1.234023, C
0.793129, 1.771656, 0.280358, 2.021896, 1.307483, C
0.793129, 1.391022, 0.199252, 2.021896, 2.021896, C
0.793129, 1.068901, 0.153132, 2.021896, 2.021896, C
0.793129, 0.828813, 0.129826, 2.021896, 2.021896, C
0.793129, 0.675084, 0.114326, 2.021896, 2.021896, C
0.793129, 0.550829, 0.098287, 2.021896, 2.021896, C
0.793129, 0.468252, 0.085335, 2.021896, 1.994336, C
0.793129, 0.485420, 0.087568, 2.021896, 1.490066, C
0.793129, 0.514705, 0.074327, 2.021896, 1.466960, C
0.793129, 0.420753, 0.050369, 2.021896, 2.021896, C
0.793129, 0.337307, 0.036905, 2.021896, 2.021896, C
0.793129, 0.284272, 0.037527, 2.021896, 2.001677, C
0.793129, 0.234629, 0.034554, 2.021896, 2.001677, C
0.793129, 0.210777, 0.029434, 2.021896, 1.946687, C
0.793129, 0.225866, 0.031995, 2.021896, 1.464601, C
0.793129, 0.207811, 0.027805, 2.021896, 1.848445, C
0.793129, 0.162725, 0.017862, 2.021896, 2.021896, C
0.793129, 0.131973, 0.016978, 2.021896, 2.021896, C
0.793129, 0.104391, 0.015070, 2.021896, 2.021896, C
0.793129, 0.084811, 0.013037, 2.021896, 2.021896, C
0.793129, 0.074711, 0.011326, 2.021896, 1.971294, C
0.793129, 0.070571, 0.011542, 2.021896, 1.762054, C
0.793129, 0.063908, 0.008246, 2.021896, 1.889535, C
0.793129, 0.052215, 0.006724, 2.021896, 2.021896, C
0.793129, 0.043725, 0.005719, 2.021896, 2.021896, C
0.793129, 0.034349, 0.005052, 2.021896, 2.021896, C
0.793129, 0.027286, 0.004390, 2.021896, 2.021896, C
0.793129, 0.021645, 0.003868, 2.021896, 2.021896, C
0.793129, 0.017195, 0.003386, 2.021896, 2.021896, C
0.793129, 0.013672, 0.002695, 2.021896, 2.021896, C
0.793129, 0.011226, 0.002118, 2.021896, 2.021896, C
0.793129, 0.009217, 0.001607, 2.021896, 2.021896, C
0.793129, 0.007918, 0.001373, 2.021896, 2.008051, C
0.793129, 0.006798, 0.001158, 2.021896, 1.989686, C
0.793129, 0.007307, 0.001206, 2.021896, 1.509011, C
0.793129, 0.008941, 0.001471, 2.021896, 0.908654, C
0.793129, 0.007747, 0.000988, 2.021896, 2.001677, C
0.793129, 0.007153, 0.000923, 2.021896, 1.874161, C
0.793129, 0.006108, 0.000712, 2.021896, 2.001677, C
0.793129, 0.005742, 0.000695, 2.021896, 1.860156, C
0.793129, 0.006335, 0.000803, 2.021896, 1.335073, C
