347.632322, 348.000000, 3.225054, 0.391849, E
347.632322, 348.000000, 3.456827, 0.177906, E
347.632322, 348.000000, 3.697646, 0.195323, E
347.632322, 348.000000, 3.926570, 0.173292, E
347.632322, 348.000000, 4.127258, 0.190961, E
347.632322, 348.000000, 4.404635, 0.186317, E
347.632322, 348.000000, 4.794410, 0.295046, E
347.632322, 348.000000, 4.929697, 0.155598, E
347.632322, 348.000000, 5.167553, 0.176961, E
347.632322, 348.000000, 5.167553, 0.176961, E
347.632322, 348.000000, 5.366174, 0.163881, E
347.632322, 348.000000, 5.762816, 0.163623, E
347.632322, 348.000000, 6.164725, 0.267290, E
347.632322, 348.000000, 6.600603, 0.239512, E
347.632322, 348.000000, 6.919201, 0.243069, E
