amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 1
1.464701, 1.242702, 0.152876, 2.021896, 7.310000, C
1.168551, 1.516611, 0.214522, 2.585320, 7.310000, D
1.127113, 1.088897, 0.178950, 2.509260, 7.310000, E
0.671035, 1.256894, 0.179083, 4.986297, 7.310000, F
0.772478, 1.285154, 0.160874, 2.632789, 7.310000, G
0.516535, 1.430235, 0.306045, 4.087576, 7.310000, H
0.637623, 1.832887, 0.227195, 4.042147, 7.310000, I
2.501958, 1.043589, 0.193512, 2.240037, 7.310000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 15
0.387918, 1.598578, 0.245646, 2.978407, 6.920000, A
1.044679, 0.866677, 0.136462, 1.912332, 6.920000, B
1.464701, 1.013146, 0.141857, 2.021896, 6.920000, C
1.168551, 1.071972, 0.151258, 2.585320, 6.920000, D
1.127113, 0.845339, 0.161150, 2.509260, 6.920000, E
0.671035, 1.770673, 0.268343, 4.986297, 6.920000, F
0.772478, 1.073860, 0.130247, 2.632789, 6.920000, G
0.516535, 1.838685, 0.330274, 4.087576, 6.920000, H
0.637623, 1.286293, 0.181869, 4.042147, 6.920000, I
2.501958, 0.856549, 0.165650, 2.240037, 6.920000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 16
0.387918, 1.471123, 0.181569, 2.978407, 6.720000, A
1.044679, 0.658722, 0.122476, 1.912332, 6.720000, B
1.464701, 0.880197, 0.143323, 2.021896, 6.720000, C
1.168551, 0.762603, 0.127460, 2.585320, 6.720000, D
1.127113, 0.680928, 0.143983, 2.509260, 6.720000, E
0.671035, 1.372036, 0.175750, 4.986297, 6.720000, F
0.772478, 1.043192, 0.134457, 2.632789, 6.720000, G
0.516535, 1.420720, 0.228686, 4.087576, 6.720000, H
0.637623, 0.904530, 0.153800, 4.042147, 6.720000, I
2.501958, 0.731757, 0.136339, 2.240037, 6.720000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 17
0.387918, 1.085391, 0.136338, 2.978407, 6.830000, A
1.044679, 0.504108, 0.103802, 1.912332, 6.830000, B
1.464701, 0.824722, 0.129353, 2.021896, 6.830000, C
1.168551, 0.547907, 0.109026, 2.585320, 6.830000, D
1.127113, 0.588781, 0.110308, 2.509260, 6.830000, E
0.671035, 1.084000, 0.137072, 4.986297, 6.830000, F
0.772478, 1.240521, 0.191034, 2.632789, 6.830000, G
0.516535, 1.086313, 0.175436, 4.087576, 6.830000, H
0.637623, 0.662494, 0.131947, 4.042147, 6.830000, I
2.501958, 0.626764, 0.103489, 2.240037, 6.830000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 18
0.387918, 0.807593, 0.109548, 2.978407, 6.880000, A
1.044679, 0.396036, 0.087960, 1.912332, 6.880000, B
1.464701, 0.917704, 0.135450, 2.021896, 6.880000, C
1.168551, 0.406136, 0.089337, 2.585320, 6.880000, D
1.127113, 0.570725, 0.093859, 2.509260, 6.880000, E
0.671035, 0.898648, 0.102278, 4.986297, 6.880000, F
0.772478, 0.905718, 0.126409, 2.632789, 6.880000, G
0.516535, 0.849538, 0.131511, 4.087576, 6.880000, H
0.637623, 0.500487, 0.108029, 4.042147, 6.880000, I
2.501958, 0.599119, 0.102659, 2.240037, 6.880000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 19
0.387918, 0.605146, 0.094853, 2.978407, 7.190000, A
1.044679, 0.321208, 0.071190, 1.912332, 7.190000, B
1.464701, 0.737789, 0.087701, 2.021896, 7.190000, C
1.168551, 0.302175, 0.076295, 2.585320, 7.190000, D
1.127113, 0.681961, 0.111154, 2.509260, 7.190000, E
0.671035, 0.717621, 0.083368, 4.986297, 7.190000, F
0.772478, 0.646579, 0.090460, 2.632789, 7.190000, G
0.516535, 0.687299, 0.102240, 4.087576, 7.190000, H
0.637623, 0.392783, 0.088588, 4.042147, 7.190000, I
2.501958, 0.774557, 0.128793, 2.240037, 7.190000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 20
0.387918, 0.460460, 0.079068, 2.978407, 7.230000, A
1.044679, 0.289967, 0.058617, 1.912332, 7.230000, B
1.464701, 0.553291, 0.062228, 2.021896, 7.230000, C
1.168551, 0.231385, 0.060925, 2.585320, 7.230000, D
1.127113, 0.598178, 0.071562, 2.509260, 7.230000, E
0.671035, 0.627055, 0.075804, 4.986297, 7.230000, F
