amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 1
0.387918, 1.408875, 0.154377, 2.978407, 7.140000, A
1.044679, 1.327128, 0.143479, 1.912332, 7.140000, B
1.464701, 1.395893, 0.138602, 2.021896, 7.140000, C
1.168551, 1.377870, 0.137915, 2.585320, 7.140000, D
1.127113, 1.440216, 0.118864, 2.509260, 7.140000, E
0.671035, 1.444174, 0.141480, 4.986297, 7.140000, F
0.772478, 1.413081, 0.150806, 2.632789, 7.140000, G
0.516535, 1.428819, 0.140509, 4.087576, 7.140000, H
0.637623, 1.458474, 0.141409, 4.042147, 7.140000, I
2.501958, 1.385154, 0.144124, 2.240037, 7.140000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 42
0.387918, 1.359384, 0.148862, 2.978407, 7.120000, A
1.044679, 1.289911, 0.144364, 1.912332, 7.120000, B
1.464701, 1.359201, 0.130269, 2.021896, 7.120000, C
1.168551, 1.347047, 0.142217, 2.585320, 7.120000, D
1.127113, 1.400249, 0.118240, 2.509260, 7.120000, E
0.671035, 1.402524, 0.132798, 4.986297, 7.120000, F
0.772478, 1.398498, 0.151305, 2.632789, 7.120000, G
0.516535, 1.387410, 0.138049, 4.087576, 7.120000, H
0.637623, 1.418104, 0.134220, 4.042147, 7.120000, I
2.501958, 1.369245, 0.144618, 2.240037, 7.120000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 43
0.387918, 1.313238, 0.145205, 2.978407, 7.180000, A
1.044679, 1.261036, 0.144746, 1.912332, 7.180000, B
1.464701, 1.319550, 0.134627, 2.021896, 7.180000, C
1.168551, 1.335563, 0.138396, 2.585320, 7.180000, D
1.127113, 1.358219, 0.116700, 2.509260, 7.180000, E
0.671035, 1.386315, 0.133005, 4.986297, 7.180000, F
0.772478, 1.352589, 0.135759, 2.632789, 7.180000, G
0.516535, 1.361483, 0.138556, 4.087576, 7.180000, H
0.637623, 1.370462, 0.135390, 4.042147, 7.180000, I
2.501958, 1.336552, 0.146090, 2.240037, 7.180000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 44
0.387918, 1.278079, 0.147259, 2.978407, 7.090000, A
1.044679, 1.229202, 0.140475, 1.912332, 7.090000, B
1.464701, 1.274010, 0.126485, 2.021896, 7.090000, C
1.168551, 1.343370, 0.132420, 2.585320, 7.090000, D
1.127113, 1.293938, 0.118743, 2.509260, 7.090000, E
0.671035, 1.372504, 0.134141, 4.986297, 7.090000, F
0.772478, 1.315104, 0.126290, 2.632789, 7.090000, G
0.516535, 1.348455, 0.139395, 4.087576, 7.090000, H
0.637623, 1.311157, 0.126369, 4.042147, 7.090000, I
2.501958, 1.281380, 0.139833, 2.240037, 7.090000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 45
0.387918, 1.265745, 0.146230, 2.978407, 7.110000, A
1.044679, 1.212127, 0.139701, 1.912332, 7.110000, B
1.464701, 1.232314, 0.122195, 2.021896, 7.110000, C
1.168551, 1.306538, 0.123548, 2.585320, 7.110000, D
1.127113, 1.247064, 0.124422, 2.509260, 7.110000, E
0.671035, 1.317786, 0.132139, 4.986297, 7.110000, F
0.772478, 1.287805, 0.128388, 2.632789, 7.110000, G
0.516535, 1.309687, 0.124689, 4.087576, 7.110000, H
0.637623, 1.266885, 0.128391, 4.042147, 7.110000, I
2.501958, 1.255747, 0.143993, 2.240037, 7.110000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 46
0.387918, 1.231211, 0.135661, 2.978407, 7.070000, A
1.044679, 1.199002, 0.126398, 1.912332, 7.070000, B
1.464701, 1.197930, 0.121080, 2.021896, 7.070000, C
1.168551, 1.276907, 0.109594, 2.585320, 7.070000, D
1.127113, 1.197645, 0.119733, 2.509260, 7.070000, E
0.671035, 1.277082, 0.117824, 4.986297, 7.070000, F
0.772478, 1.246932, 0.126282, 2.632789, 7.070000, G
0.516535, 1.272303, 0.120066, 4.087576, 7.070000, H
0.637623, 1.249577, 0.134901, 4.042147, 7.070000, I
2.501958, 1.224893, 0.139333, 2.240037, 7.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 47
0.387918, 1.191269, 0.119519, 2.978407, 7.070000, A
1.044679, 1.175761, 0.130141, 1.912332, 7.070000, B
1.464701, 1.168129, 0.121970, 2.021896, 7.070000, C
1.168551, 1.213543, 0.105478, 2.585320, 7.070000, D
1.127113, 1.174416, 0.127339, 2.509260, 7.070000, E
0.671035, 1.241181, 0.111024, 4.986297, 7.070000, F
0.772478, 1.198538, 0.120152, 2.632789, 7.070000, G
0.516535, 1.251672, 0.117003, 4.087576, 7.070000, H
0.637623, 1.217971, 0.133863, 4.042147, 7.070000, I
2.501958, 1.179680, 0.125585, 2.240037, 7.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 48
0.387918, 1.169475, 0.118548, 2.978407, 7.010000, A
1.044679, 1.152844, 0.133492, 1.912332, 7.010000, B
1.464701, 1.138694, 0.118501, 2.021896, 7.010000, C
1.168551, 1.163129, 0.109655, 2.585320, 7.010000, D
1.127113, 1.155509, 0.130886, 2.509260, 7.010000, E
0.671035, 1.227132, 0.120793, 4.986297, 7.010000, F
0.772478, 1.166223, 0.129365, 2.632789, 7.010000, G
0.516535, 1.187573, 0.110071, 4.087576, 7.010000, H
0.637623, 1.182667, 0.118243, 4.042147, 7.010000, I
2.501958, 1.141648, 0.123516, 2.240037, 7.010000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 49
0.387918, 1.171093, 0.124720, 2.978407, 6.930000, A
1.044679, 1.128792, 0.128418, 1.912332, 6.930000, B
1.464701, 1.124627, 0.124224, 2.021896, 6.930000, C
1.168551, 1.114190, 0.110889, 2.585320, 6.930000, D
1.127113, 1.136664, 0.128482, 2.509260, 6.930000, E
0.671035, 1.176815, 0.111993, 4.986297, 6.930000, F
0.772478, 1.127918, 0.128208, 2.632789, 6.930000, G
0.516535, 1.137728, 0.109998, 4.087576, 6.930000, H
0.637623, 1.153450, 0.118549, 4.042147, 6.930000, I
2.501958, 1.117353, 0.126125, 2.240037, 6.930000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 50
0.387918, 1.136640, 0.119712, 2.978407, 7.060000, A
1.044679, 1.092638, 0.120935, 1.912332, 7.060000, B
1.464701, 1.097761, 0.129994, 2.021896, 7.060000, C
1.168551, 1.063709, 0.111989, 2.585320, 7.060000, D
1.127113, 1.093555, 0.119777, 2.509260, 7.060000, E
0.671035, 1.122746, 0.106610, 4.986297, 7.060000, F
0.772478, 1.111117, 0.121049, 2.632789, 7.060000, G
0.516535, 1.087929, 0.110348, 4.087576, 7.060000, H
0.637623, 1.126731, 0.115791, 4.042147, 7.060000, I
2.501958, 1.093795, 0.122218, 2.240037, 7.060000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 51
0.387918, 1.087721, 0.116277, 2.978407, 7.070000, A
1.044679, 1.053954, 0.120105, 1.912332, 7.070000, B
1.464701, 1.071620, 0.129497, 2.021896, 7.070000, C
1.168551, 1.027771, 0.109973, 2.585320, 7.070000, D
1.127113, 1.059340, 0.112733, 2.509260, 7.070000, E
0.671035, 1.085671, 0.104479, 4.986297, 7.070000, F
0.772478, 1.095367, 0.115546, 2.632789, 7.070000, G
0.516535, 1.051647, 0.107540, 4.087576, 7.070000, H
0.637623, 1.093688, 0.103776, 4.042147, 7.070000, I
2.501958, 1.064116, 0.121401, 2.240037, 7.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 52
0.387918, 1.038360, 0.104008, 2.978407, 7.000000, A
1.044679, 1.016789, 0.114747, 1.912332, 7.000000, B
1.464701, 1.024745, 0.119370, 2.021896, 7.000000, C
1.168551, 1.013255, 0.114832, 2.585320, 7.000000, D
1.127113, 1.026329, 0.100359, 2.509260, 7.000000, E
0.671035, 1.062045, 0.102500, 4.986297, 7.000000, F
0.772478, 1.046888, 0.109163, 2.632789, 7.000000, G
0.516535, 1.061490, 0.104965, 4.087576, 7.000000, H
0.637623, 1.070040, 0.101735, 4.042147, 7.000000, I
2.501958, 1.026880, 0.115143, 2.240037, 7.000000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 53
0.387918, 0.999065, 0.104704, 2.978407, 6.920000, A
1.044679, 0.987360, 0.111736, 1.912332, 6.920000, B
1.464701, 0.994207, 0.112276, 2.021896, 6.920000, C
1.168551, 0.997453, 0.109776, 2.585320, 6.920000, D
1.127113, 0.998289, 0.099716, 2.509260, 6.920000, E
0.671035, 1.044308, 0.096394, 4.986297, 6.920000, F
0.772478, 1.022366, 0.102314, 2.632789, 6.920000, G
0.516535, 1.050311, 0.102489, 4.087576, 6.920000, H
0.637623, 1.035365, 0.097045, 4.042147, 6.920000, I
2.501958, 1.003125, 0.114396, 2.240037, 6.920000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 54
0.387918, 0.981659, 0.102571, 2.978407, 6.970000, A
1.044679, 0.937822, 0.105378, 1.912332, 6.970000, B
1.464701, 0.954994, 0.109632, 2.021896, 6.970000, C
1.168551, 0.982918, 0.103917, 2.585320, 6.970000, D
1.127113, 0.986320, 0.097140, 2.509260, 6.970000, E
0.671035, 1.021812, 0.095657, 4.986297, 6.970000, F
0.772478, 0.982084, 0.099050, 2.632789, 6.970000, G
0.516535, 1.003281, 0.090705, 4.087576, 6.970000, H
0.637623, 1.027285, 0.097189, 4.042147, 6.970000, I
2.501958, 0.966188, 0.108939, 2.240037, 6.970000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 55
0.387918, 0.975992, 0.103350, 2.978407, 6.890000, A
1.044679, 0.904380, 0.101007, 1.912332, 6.890000, B
1.464701, 0.909788, 0.104109, 2.021896, 6.890000, C
1.168551, 0.960110, 0.096194, 2.585320, 6.890000, D
1.127113, 0.958214, 0.093784, 2.509260, 6.890000, E
0.671035, 0.993692, 0.091341, 4.986297, 6.890000, F
0.772478, 0.938388, 0.097084, 2.632789, 6.890000, G
0.516535, 0.977715, 0.088933, 4.087576, 6.890000, H
0.637623, 0.998781, 0.093845, 4.042147, 6.890000, I
2.501958, 0.928850, 0.102997, 2.240037, 6.890000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 56
0.387918, 0.955146, 0.103781, 2.978407, 6.890000, A
1.044679, 0.879761, 0.103993, 1.912332, 6.890000, B
1.464701, 0.877960, 0.101208, 2.021896, 6.890000, C
1.168551, 0.937084, 0.090401, 2.585320, 6.890000, D
1.127113, 0.941998, 0.097242, 2.509260, 6.890000, E
0.671035, 0.944267, 0.084047, 4.986297, 6.890000, F
0.772478, 0.898575, 0.096882, 2.632789, 6.890000, G
0.516535, 0.958428, 0.089206, 4.087576, 6.890000, H
0.637623, 0.968539, 0.093684, 4.042147, 6.890000, I
2.501958, 0.884733, 0.099827, 2.240037, 6.890000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 57
0.387918, 0.915797, 0.099246, 2.978407, 6.930000, A
1.044679, 0.864808, 0.104613, 1.912332, 6.930000, B
1.464701, 0.858995, 0.098198, 2.021896, 6.930000, C
1.168551, 0.906139, 0.086373, 2.585320, 6.930000, D
1.127113, 0.918425, 0.088844, 2.509260, 6.930000, E
0.671035, 0.901846, 0.081593, 4.986297, 6.930000, F
0.772478, 0.888832, 0.098349, 2.632789, 6.930000, G
0.516535, 0.932045, 0.078047, 4.087576, 6.930000, H
0.637623, 0.922743, 0.085600, 4.042147, 6.930000, I
2.501958, 0.853861, 0.089946, 2.240037, 6.930000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 58
0.387918, 0.879301, 0.093588, 2.978407, 7.070000, A
1.044679, 0.850414, 0.103210, 1.912332, 7.070000, B
1.464701, 0.852539, 0.101020, 2.021896, 7.070000, C
1.168551, 0.876806, 0.079704, 2.585320, 7.070000, D
1.127113, 0.883532, 0.083798, 2.509260, 7.070000, E
0.671035, 0.891809, 0.080196, 4.986297, 7.070000, F
0.772478, 0.874575, 0.098470, 2.632789, 7.070000, G
0.516535, 0.895067, 0.070925, 4.087576, 7.070000, H
0.637623, 0.885730, 0.081299, 4.042147, 7.070000, I
2.501958, 0.840483, 0.090144, 2.240037, 7.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 59
0.387918, 0.829611, 0.088838, 2.978407, 6.930000, A
1.044679, 0.821192, 0.098675, 1.912332, 6.930000, B
1.464701, 0.846260, 0.102506, 2.021896, 6.930000, C
1.168551, 0.855712, 0.079498, 2.585320, 6.930000, D
1.127113, 0.853008, 0.083102, 2.509260, 6.930000, E
0.671035, 0.882723, 0.078474, 4.986297, 6.930000, F
0.772478, 0.853094, 0.093875, 2.632789, 6.930000, G
0.516535, 0.873627, 0.073006, 4.087576, 6.930000, H
0.637623, 0.856196, 0.076301, 4.042147, 6.930000, I
2.501958, 0.829186, 0.090772, 2.240037, 6.930000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 60
0.387918, 0.794252, 0.085422, 2.978407, 6.980000, A
1.044679, 0.801930, 0.100888, 1.912332, 6.980000, B
1.464701, 0.817568, 0.098515, 2.021896, 6.980000, C
1.168551, 0.845756, 0.075556, 2.585320, 6.980000, D
1.127113, 0.820278, 0.074683, 2.509260, 6.980000, E
0.671035, 0.849583, 0.070831, 4.986297, 6.980000, F
0.772478, 0.826041, 0.090904, 2.632789, 6.980000, G
0.516535, 0.845546, 0.073482, 4.087576, 6.980000, H
0.637623, 0.824912, 0.075319, 4.042147, 6.980000, I
2.501958, 0.818962, 0.089897, 2.240037, 6.980000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 61
0.387918, 0.762380, 0.084568, 2.978407, 6.950000, A
1.044679, 0.777944, 0.094519, 1.912332, 6.950000, B
1.464701, 0.787153, 0.095528, 2.021896, 6.950000, C
1.168551, 0.808439, 0.072742, 2.585320, 6.950000, D
1.127113, 0.797898, 0.073707, 2.509260, 6.950000, E
0.671035, 0.817765, 0.069256, 4.986297, 6.950000, F
0.772478, 0.797012, 0.087841, 2.632789, 6.950000, G
0.516535, 0.808713, 0.071366, 4.087576, 6.950000, H
0.637623, 0.814556, 0.073607, 4.042147, 6.950000, I
2.501958, 0.806941, 0.086618, 2.240037, 6.950000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 62
0.387918, 0.758377, 0.083153, 2.978407, 6.990000, A
1.044679, 0.757227, 0.086274, 1.912332, 6.990000, B
1.464701, 0.755727, 0.093462, 2.021896, 6.990000, C
1.168551, 0.777166, 0.071687, 2.585320, 6.990000, D
1.127113, 0.780135, 0.076399, 2.509260, 6.990000, E
0.671035, 0.809114, 0.072509, 4.986297, 6.990000, F
0.772478, 0.776144, 0.086841, 2.632789, 6.990000, G
0.516535, 0.784980, 0.067053, 4.087576, 6.990000, H
0.637623, 0.792556, 0.067709, 4.042147, 6.990000, I
2.501958, 0.775385, 0.080315, 2.240037, 6.990000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 63
0.387918, 0.760165, 0.081405, 2.978407, 6.950000, A
1.044679, 0.732229, 0.080045, 1.912332, 6.950000, B
1.464701, 0.720466, 0.089828, 2.021896, 6.950000, C
1.168551, 0.760592, 0.072277, 2.585320, 6.950000, D
1.127113, 0.747150, 0.077445, 2.509260, 6.950000, E
0.671035, 0.777832, 0.072301, 4.986297, 6.950000, F
0.772478, 0.740739, 0.080936, 2.632789, 6.950000, G
0.516535, 0.779619, 0.072048, 4.087576, 6.950000, H
0.637623, 0.768039, 0.065731, 4.042147, 6.950000, I
2.501958, 0.741646, 0.072071, 2.240037, 6.950000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 64
0.387918, 0.751024, 0.078980, 2.978407, 6.920000, A
1.044679, 0.721404, 0.083114, 1.912332, 6.920000, B
1.464701, 0.690489, 0.088707, 2.021896, 6.920000, C
1.168551, 0.734659, 0.073114, 2.585320, 6.920000, D
1.127113, 0.722025, 0.078445, 2.509260, 6.920000, E
0.671035, 0.758284, 0.071277, 4.986297, 6.920000, F
0.772478, 0.717512, 0.086680, 2.632789, 6.920000, G
0.516535, 0.765207, 0.071871, 4.087576, 6.920000, H
0.637623, 0.740961, 0.066224, 4.042147, 6.920000, I
2.501958, 0.705472, 0.067262, 2.240037, 6.920000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 65
0.387918, 0.731352, 0.078475, 2.978407, 6.900000, A
1.044679, 0.699069, 0.076601, 1.912332, 6.900000, B
1.464701, 0.671603, 0.088027, 2.021896, 6.900000, C
1.168551, 0.703762, 0.071752, 2.585320, 6.900000, D
1.127113, 0.692978, 0.070322, 2.509260, 6.900000, E
0.671035, 0.742127, 0.068510, 4.986297, 6.900000, F
0.772478, 0.698820, 0.091285, 2.632789, 6.900000, G
0.516535, 0.730047, 0.067988, 4.087576, 6.900000, H
0.637623, 0.722733, 0.069657, 4.042147, 6.900000, I
2.501958, 0.677579, 0.065127, 2.240037, 6.900000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 66
0.387918, 0.715965, 0.080089, 2.978407, 6.930000, A
1.044679, 0.688281, 0.073041, 1.912332, 6.930000, B
1.464701, 0.661241, 0.089175, 2.021896, 6.930000, C
1.168551, 0.679560, 0.076003, 2.585320, 6.930000, D
1.127113, 0.680435, 0.077553, 2.509260, 6.930000, E
0.671035, 0.707921, 0.065775, 4.986297, 6.930000, F
0.772478, 0.676151, 0.085443, 2.632789, 6.930000, G
0.516535, 0.696800, 0.070565, 4.087576, 6.930000, H
0.637623, 0.711110, 0.067334, 4.042147, 6.930000, I
2.501958, 0.656257, 0.064760, 2.240037, 6.930000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 67
0.387918, 0.679596, 0.073960, 2.978407, 6.940000, A
1.044679, 0.672032, 0.072050, 1.912332, 6.940000, B
1.464701, 0.652526, 0.085107, 2.021896, 6.940000, C
1.168551, 0.658248, 0.075026, 2.585320, 6.940000, D
1.127113, 0.655717, 0.072353, 2.509260, 6.940000, E
0.671035, 0.690784, 0.070562, 4.986297, 6.940000, F
0.772478, 0.654724, 0.078381, 2.632789, 6.940000, G
0.516535, 0.664600, 0.070950, 4.087576, 6.940000, H
0.637623, 0.694539, 0.066583, 4.042147, 6.940000, I
2.501958, 0.645125, 0.067805, 2.240037, 6.940000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 68
0.387918, 0.642006, 0.070427, 2.978407, 7.070000, A
1.044679, 0.649213, 0.066631, 1.912332, 7.070000, B
1.464701, 0.639093, 0.082203, 2.021896, 7.070000, C
1.168551, 0.637705, 0.069399, 2.585320, 7.070000, D
1.127113, 0.645751, 0.076253, 2.509260, 7.070000, E
0.671035, 0.660004, 0.064451, 4.986297, 7.070000, F
0.772478, 0.643430, 0.073772, 2.632789, 7.070000, G
0.516535, 0.650348, 0.071353, 4.087576, 7.070000, H
0.637623, 0.669606, 0.064145, 4.042147, 7.070000, I
2.501958, 0.641534, 0.068437, 2.240037, 7.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 69
0.387918, 0.611255, 0.068215, 2.978407, 7.000000, A
1.044679, 0.621033, 0.067292, 1.912332, 7.000000, B
1.464701, 0.620366, 0.074354, 2.021896, 7.000000, C
1.168551, 0.618725, 0.067725, 2.585320, 7.000000, D
1.127113, 0.631862, 0.076606, 2.509260, 7.000000, E
0.671035, 0.648284, 0.067116, 4.986297, 7.000000, F
0.772478, 0.628314, 0.074747, 2.632789, 7.000000, G
0.516535, 0.651807, 0.072025, 4.087576, 7.000000, H
0.637623, 0.642503, 0.056362, 4.042147, 7.000000, I
2.501958, 0.627874, 0.068575, 2.240037, 7.000000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 70
0.387918, 0.591252, 0.066306, 2.978407, 6.950000, A
1.044679, 0.597336, 0.069414, 1.912332, 6.950000, B
1.464701, 0.595751, 0.066671, 2.021896, 6.950000, C
1.168551, 0.609121, 0.065307, 2.585320, 6.950000, D
1.127113, 0.613944, 0.072455, 2.509260, 6.950000, E
0.671035, 0.628039, 0.062890, 4.986297, 6.950000, F
0.772478, 0.612677, 0.070289, 2.632789, 6.950000, G
0.516535, 0.644897, 0.063720, 4.087576, 6.950000, H
0.637623, 0.615941, 0.053470, 4.042147, 6.950000, I
2.501958, 0.615916, 0.066377, 2.240037, 6.950000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 71
0.387918, 0.580195, 0.073101, 2.978407, 6.920000, A
1.044679, 0.571821, 0.065324, 1.912332, 6.920000, B
1.464701, 0.574183, 0.060601, 2.021896, 6.920000, C
1.168551, 0.603075, 0.069633, 2.585320, 6.920000, D
1.127113, 0.601984, 0.072659, 2.509260, 6.920000, E
0.671035, 0.610490, 0.063078, 4.986297, 6.920000, F
0.772478, 0.592968, 0.067365, 2.632789, 6.920000, G
0.516535, 0.620956, 0.056353, 4.087576, 6.920000, H
0.637623, 0.607721, 0.058875, 4.042147, 6.920000, I
2.501958, 0.592680, 0.066716, 2.240037, 6.920000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 72
0.387918, 0.572963, 0.073045, 2.978407, 6.940000, A
1.044679, 0.547373, 0.062436, 1.912332, 6.940000, B
1.464701, 0.555859, 0.058620, 2.021896, 6.940000, C
1.168551, 0.585823, 0.068987, 2.585320, 6.940000, D
1.127113, 0.585027, 0.064939, 2.509260, 6.940000, E
0.671035, 0.599556, 0.066435, 4.986297, 6.940000, F
0.772478, 0.578032, 0.064775, 2.632789, 6.940000, G
0.516535, 0.587086, 0.054693, 4.087576, 6.940000, H
0.637623, 0.591952, 0.059851, 4.042147, 6.940000, I
2.501958, 0.569076, 0.062042, 2.240037, 6.940000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 73
0.387918, 0.561866, 0.071641, 2.978407, 6.890000, A
1.044679, 0.529889, 0.063121, 1.912332, 6.890000, B
1.464701, 0.541329, 0.059002, 2.021896, 6.890000, C
1.168551, 0.569268, 0.064092, 2.585320, 6.890000, D
1.127113, 0.568302, 0.058901, 2.509260, 6.890000, E
0.671035, 0.587169, 0.061276, 4.986297, 6.890000, F
0.772478, 0.563079, 0.062330, 2.632789, 6.890000, G
0.516535, 0.556548, 0.049705, 4.087576, 6.890000, H
0.637623, 0.561693, 0.054776, 4.042147, 6.890000, I
2.501958, 0.552967, 0.060390, 2.240037, 6.890000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 74
0.387918, 0.548960, 0.064336, 2.978407, 6.890000, A
1.044679, 0.515985, 0.063251, 1.912332, 6.890000, B
1.464701, 0.527008, 0.057563, 2.021896, 6.890000, C
1.168551, 0.555387, 0.060156, 2.585320, 6.890000, D
1.127113, 0.543142, 0.053940, 2.509260, 6.890000, E
0.671035, 0.565913, 0.057046, 4.986297, 6.890000, F
0.772478, 0.549854, 0.059346, 2.632789, 6.890000, G
0.516535, 0.534088, 0.049299, 4.087576, 6.890000, H
0.637623, 0.545729, 0.051936, 4.042147, 6.890000, I
2.501958, 0.538044, 0.058969, 2.240037, 6.890000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 75
0.387918, 0.531687, 0.058996, 2.978407, 6.870000, A
1.044679, 0.501502, 0.064545, 1.912332, 6.870000, B
1.464701, 0.508371, 0.057683, 2.021896, 6.870000, C
1.168551, 0.532459, 0.056261, 2.585320, 6.870000, D
1.127113, 0.519523, 0.049942, 2.509260, 6.870000, E
0.671035, 0.540259, 0.054687, 4.986297, 6.870000, F
0.772478, 0.531702, 0.051645, 2.632789, 6.870000, G
0.516535, 0.522250, 0.054791, 4.087576, 6.870000, H
0.637623, 0.533305, 0.049225, 4.042147, 6.870000, I
2.501958, 0.527838, 0.060024, 2.240037, 6.870000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 76
0.387918, 0.508597, 0.055330, 2.978407, 7.080000, A
1.044679, 0.485611, 0.060287, 1.912332, 7.080000, B
1.464701, 0.490155, 0.055990, 2.021896, 7.080000, C
1.168551, 0.507524, 0.053428, 2.585320, 7.080000, D
1.127113, 0.504909, 0.050859, 2.509260, 7.080000, E
0.671035, 0.515893, 0.052176, 4.986297, 7.080000, F
0.772478, 0.510274, 0.046500, 2.632789, 7.080000, G
0.516535, 0.521324, 0.054994, 4.087576, 7.080000, H
0.637623, 0.524861, 0.052092, 4.042147, 7.080000, I
2.501958, 0.509687, 0.058474, 2.240037, 7.080000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 77
0.387918, 0.488404, 0.050530, 2.978407, 7.000000, A
1.044679, 0.482361, 0.064773, 1.912332, 7.000000, B
1.464701, 0.479929, 0.055527, 2.021896, 7.000000, C
1.168551, 0.482542, 0.051670, 2.585320, 7.000000, D
1.127113, 0.498267, 0.053709, 2.509260, 7.000000, E
0.671035, 0.498772, 0.052001, 4.986297, 7.000000, F
0.772478, 0.497837, 0.047981, 2.632789, 7.000000, G
0.516535, 0.514254, 0.050412, 4.087576, 7.000000, H
0.637623, 0.506293, 0.048108, 4.042147, 7.000000, I
2.501958, 0.495593, 0.055226, 2.240037, 7.000000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 78
0.387918, 0.478272, 0.051962, 2.978407, 7.020000, A
1.044679, 0.473798, 0.065465, 1.912332, 7.020000, B
1.464701, 0.477417, 0.056547, 2.021896, 7.020000, C
1.168551, 0.465803, 0.053289, 2.585320, 7.020000, D
1.127113, 0.484444, 0.052496, 2.509260, 7.020000, E
0.671035, 0.489105, 0.049808, 4.986297, 7.020000, F
0.772478, 0.478210, 0.049295, 2.632789, 7.020000, G
0.516535, 0.492095, 0.047816, 4.087576, 7.020000, H
0.637623, 0.482753, 0.044933, 4.042147, 7.020000, I
2.501958, 0.474893, 0.054288, 2.240037, 7.020000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 79
0.387918, 0.462845, 0.052689, 2.978407, 7.030000, A
1.044679, 0.455052, 0.058508, 1.912332, 7.030000, B
1.464701, 0.464164, 0.053443, 2.021896, 7.030000, C
1.168551, 0.448625, 0.050244, 2.585320, 7.030000, D
1.127113, 0.472708, 0.049991, 2.509260, 7.030000, E
0.671035, 0.475289, 0.049696, 4.986297, 7.030000, F
0.772478, 0.467372, 0.050949, 2.632789, 7.030000, G
0.516535, 0.476081, 0.046787, 4.087576, 7.030000, H
0.637623, 0.469892, 0.044345, 4.042147, 7.030000, I
2.501958, 0.455789, 0.051200, 2.240037, 7.030000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 80
0.387918, 0.449827, 0.051515, 2.978407, 6.910000, A
1.044679, 0.438635, 0.055412, 1.912332, 6.910000, B
1.464701, 0.445277, 0.049814, 2.021896, 6.910000, C
1.168551, 0.435175, 0.045670, 2.585320, 6.910000, D
1.127113, 0.455359, 0.046556, 2.509260, 6.910000, E
0.671035, 0.459877, 0.045694, 4.986297, 6.910000, F
0.772478, 0.448293, 0.046728, 2.632789, 6.910000, G
0.516535, 0.457667, 0.044480, 4.087576, 6.910000, H
0.637623, 0.458867, 0.043695, 4.042147, 6.910000, I
2.501958, 0.446372, 0.048329, 2.240037, 6.910000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 81
0.387918, 0.436037, 0.046374, 2.978407, 6.890000, A
1.044679, 0.419019, 0.049213, 1.912332, 6.890000, B
1.464701, 0.427314, 0.046085, 2.021896, 6.890000, C
1.168551, 0.437093, 0.046459, 2.585320, 6.890000, D
1.127113, 0.441362, 0.048083, 2.509260, 6.890000, E
