amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 1
2.501958, 0.521286, 0.050917, 2.240037, 8.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 41
0.387918, 0.539511, 0.050475, 2.978407, 7.960000, A
1.044679, 0.498506, 0.055119, 1.912332, 7.960000, B
1.464701, 0.485462, 0.054292, 2.021896, 7.960000, C
1.168551, 0.509880, 0.051851, 2.585320, 7.960000, D
1.127113, 0.485867, 0.053378, 2.509260, 7.960000, E
0.671035, 0.523660, 0.047346, 4.986297, 7.960000, F
0.772478, 0.511807, 0.049356, 2.632789, 7.960000, G
0.516535, 0.542037, 0.050285, 4.087576, 7.960000, H
0.637623, 0.554452, 0.056585, 4.042147, 7.960000, I
2.501958, 0.483442, 0.049469, 2.240037, 7.960000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 42
0.387918, 0.495662, 0.040717, 2.978407, 7.990000, A
1.044679, 0.495081, 0.060803, 1.912332, 7.990000, B
1.464701, 0.462098, 0.050722, 2.021896, 7.990000, C
1.168551, 0.473242, 0.046965, 2.585320, 7.990000, D
1.127113, 0.473945, 0.049900, 2.509260, 7.990000, E
0.671035, 0.469929, 0.046093, 4.986297, 7.990000, F
0.772478, 0.481400, 0.045732, 2.632789, 7.990000, G
0.516535, 0.498804, 0.044419, 4.087576, 7.990000, H
0.637623, 0.498278, 0.040601, 4.042147, 7.990000, I
2.501958, 0.447608, 0.047886, 2.240037, 7.990000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 43
0.387918, 0.445122, 0.036398, 2.978407, 8.070000, A
1.044679, 0.443353, 0.052631, 1.912332, 8.070000, B
1.464701, 0.451345, 0.052615, 2.021896, 8.070000, C
1.168551, 0.453537, 0.049060, 2.585320, 8.070000, D
1.127113, 0.468414, 0.049525, 2.509260, 8.070000, E
0.671035, 0.457997, 0.054319, 4.986297, 8.070000, F
0.772478, 0.468612, 0.048378, 2.632789, 8.070000, G
0.516535, 0.458975, 0.043478, 4.087576, 8.070000, H
0.637623, 0.457894, 0.040116, 4.042147, 8.070000, I
2.501958, 0.420635, 0.050856, 2.240037, 8.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 44
0.387918, 0.417061, 0.040987, 2.978407, 7.930000, A
1.044679, 0.403378, 0.048098, 1.912332, 7.930000, B
1.464701, 0.436637, 0.048002, 2.021896, 7.930000, C
1.168551, 0.423502, 0.045246, 2.585320, 7.930000, D
1.127113, 0.429392, 0.040424, 2.509260, 7.930000, E
0.671035, 0.449112, 0.049982, 4.986297, 7.930000, F
0.772478, 0.437016, 0.043157, 2.632789, 7.930000, G
0.516535, 0.432340, 0.042540, 4.087576, 7.930000, H
0.637623, 0.430944, 0.043025, 4.042147, 7.930000, I
2.501958, 0.422797, 0.048455, 2.240037, 7.930000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 45
0.387918, 0.405759, 0.047501, 2.978407, 8.060000, A
1.044679, 0.369585, 0.044988, 1.912332, 8.060000, B
1.464701, 0.399502, 0.044364, 2.021896, 8.060000, C
1.168551, 0.390381, 0.044147, 2.585320, 8.060000, D
1.127113, 0.392495, 0.036612, 2.509260, 8.060000, E
0.671035, 0.413062, 0.041784, 4.986297, 8.060000, F
0.772478, 0.408800, 0.041600, 2.632789, 8.060000, G
0.516535, 0.423187, 0.044254, 4.087576, 8.060000, H
0.637623, 0.402773, 0.041343, 4.042147, 8.060000, I
2.501958, 0.433789, 0.046143, 2.240037, 8.060000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 46
0.387918, 0.388063, 0.036909, 2.978407, 7.990000, A
1.044679, 0.342017, 0.041163, 1.912332, 7.990000, B
1.464701, 0.370526, 0.039684, 2.021896, 7.990000, C
1.168551, 0.363003, 0.042019, 2.585320, 7.990000, D
1.127113, 0.367993, 0.037237, 2.509260, 7.990000, E
0.671035, 0.402458, 0.041984, 4.986297, 7.990000, F
0.772478, 0.397906, 0.039427, 2.632789, 7.990000, G
0.516535, 0.401678, 0.035623, 4.087576, 7.990000, H
0.637623, 0.407585, 0.046064, 4.042147, 7.990000, I
2.501958, 0.385545, 0.036728, 2.240037, 7.990000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 47
0.387918, 0.372222, 0.033148, 2.978407, 7.840000, A
1.044679, 0.328554, 0.039892, 1.912332, 7.840000, B
1.464701, 0.343719, 0.040706, 2.021896, 7.840000, C
1.168551, 0.341528, 0.038388, 2.585320, 7.840000, D
1.127113, 0.348273, 0.036149, 2.509260, 7.840000, E
0.671035, 0.391181, 0.037740, 4.986297, 7.840000, F
0.772478, 0.363454, 0.036174, 2.632789, 7.840000, G
0.516535, 0.379608, 0.035180, 4.087576, 7.840000, H
0.637623, 0.374868, 0.036555, 4.042147, 7.840000, I
2.501958, 0.343764, 0.029828, 2.240037, 7.840000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 48
0.387918, 0.349300, 0.030677, 2.978407, 7.930000, A
1.044679, 0.335131, 0.045059, 1.912332, 7.930000, B
1.464701, 0.324942, 0.040268, 2.021896, 7.930000, C
1.168551, 0.349488, 0.037954, 2.585320, 7.930000, D
1.127113, 0.340220, 0.039029, 2.509260, 7.930000, E
0.671035, 0.352033, 0.031681, 4.986297, 7.930000, F
0.772478, 0.334713, 0.033507, 2.632789, 7.930000, G
0.516535, 0.355121, 0.035451, 4.087576, 7.930000, H
0.637623, 0.350429, 0.032960, 4.042147, 7.930000, I
2.501958, 0.309668, 0.030183, 2.240037, 7.930000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 49
0.387918, 0.316256, 0.028279, 2.978407, 8.090000, A
1.044679, 0.334927, 0.038225, 1.912332, 8.090000, B
1.464701, 0.310529, 0.042209, 2.021896, 8.090000, C
1.168551, 0.343033, 0.038979, 2.585320, 8.090000, D
1.127113, 0.325356, 0.036196, 2.509260, 8.090000, E
0.671035, 0.320083, 0.027817, 4.986297, 8.090000, F
0.772478, 0.325021, 0.035516, 2.632789, 8.090000, G
0.516535, 0.325504, 0.030750, 4.087576, 8.090000, H
0.637623, 0.334231, 0.032181, 4.042147, 8.090000, I
2.501958, 0.287784, 0.031026, 2.240037, 8.090000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 50
0.387918, 0.301388, 0.031397, 2.978407, 8.030000, A
1.044679, 0.314600, 0.033111, 1.912332, 8.030000, B
1.464701, 0.310526, 0.041954, 2.021896, 8.030000, C
1.168551, 0.308179, 0.033633, 2.585320, 8.030000, D
1.127113, 0.311258, 0.035318, 2.509260, 8.030000, E
0.671035, 0.312786, 0.029808, 4.986297, 8.030000, F
0.772478, 0.316180, 0.033442, 2.632789, 8.030000, G
0.516535, 0.303576, 0.029832, 4.087576, 8.030000, H
0.637623, 0.305791, 0.028862, 4.042147, 8.030000, I
2.501958, 0.274958, 0.030571, 2.240037, 8.030000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 51
0.387918, 0.284280, 0.029761, 2.978407, 8.120000, A
1.044679, 0.289421, 0.028346, 1.912332, 8.120000, B
1.464701, 0.287203, 0.034990, 2.021896, 8.120000, C
1.168551, 0.277042, 0.027861, 2.585320, 8.120000, D
1.127113, 0.287319, 0.029383, 2.509260, 8.120000, E
0.671035, 0.321460, 0.029665, 4.986297, 8.120000, F
0.772478, 0.292259, 0.026912, 2.632789, 8.120000, G
0.516535, 0.284802, 0.028154, 4.087576, 8.120000, H
0.637623, 0.288938, 0.029216, 4.042147, 8.120000, I
2.501958, 0.272127, 0.030060, 2.240037, 8.120000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 52
0.387918, 0.283475, 0.029929, 2.978407, 8.100000, A
1.044679, 0.264159, 0.026430, 1.912332, 8.100000, B
1.464701, 0.266019, 0.026338, 2.021896, 8.100000, C
1.168551, 0.263527, 0.026263, 2.585320, 8.100000, D
1.127113, 0.265162, 0.027684, 2.509260, 8.100000, E
0.671035, 0.277422, 0.022823, 4.986297, 8.100000, F
0.772478, 0.273752, 0.026693, 2.632789, 8.100000, G
0.516535, 0.277718, 0.030003, 4.087576, 8.100000, H
0.637623, 0.295708, 0.030843, 4.042147, 8.100000, I
2.501958, 0.281634, 0.033183, 2.240037, 8.100000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 53
0.387918, 0.274646, 0.028137, 2.978407, 8.010000, A
1.044679, 0.239424, 0.023710, 1.912332, 8.010000, B
1.464701, 0.253009, 0.027016, 2.021896, 8.010000, C
1.168551, 0.260873, 0.029868, 2.585320, 8.010000, D
1.127113, 0.250749, 0.025700, 2.509260, 8.010000, E
0.671035, 0.245394, 0.022004, 4.986297, 8.010000, F
0.772478, 0.261438, 0.025502, 2.632789, 8.010000, G
0.516535, 0.285305, 0.029053, 4.087576, 8.010000, H
0.637623, 0.269293, 0.023884, 4.042147, 8.010000, I
2.501958, 0.258003, 0.027985, 2.240037, 8.010000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 54
0.387918, 0.254290, 0.021904, 2.978407, 7.980000, A
1.044679, 0.226972, 0.025011, 1.912332, 7.980000, B
1.464701, 0.239409, 0.026939, 2.021896, 7.980000, C
1.168551, 0.257393, 0.027634, 2.585320, 7.980000, D
1.127113, 0.248371, 0.028496, 2.509260, 7.980000, E
0.671035, 0.223299, 0.023494, 4.986297, 7.980000, F
0.772478, 0.256288, 0.027684, 2.632789, 7.980000, G
0.516535, 0.253811, 0.023910, 4.087576, 7.980000, H
0.637623, 0.248522, 0.020776, 4.042147, 7.980000, I
2.501958, 0.243334, 0.026626, 2.240037, 7.980000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 55
0.387918, 0.233279, 0.019569, 2.978407, 7.930000, A
1.044679, 0.216182, 0.024086, 1.912332, 7.930000, B
1.464701, 0.230195, 0.025546, 2.021896, 7.930000, C
1.168551, 0.238447, 0.024504, 2.585320, 7.930000, D
1.127113, 0.237196, 0.024952, 2.509260, 7.930000, E
0.671035, 0.235616, 0.028981, 4.986297, 7.930000, F
0.772478, 0.234594, 0.024225, 2.632789, 7.930000, G
0.516535, 0.226459, 0.022033, 4.087576, 7.930000, H
0.637623, 0.239011, 0.020501, 4.042147, 7.930000, I
2.501958, 0.231002, 0.022622, 2.240037, 7.930000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 56
0.387918, 0.212323, 0.018519, 2.978407, 8.120000, A
1.044679, 0.205317, 0.023458, 1.912332, 8.120000, B
1.464701, 0.225059, 0.026567, 2.021896, 8.120000, C
1.168551, 0.215582, 0.022437, 2.585320, 8.120000, D
1.127113, 0.220241, 0.021238, 2.509260, 8.120000, E
0.671035, 0.237146, 0.025449, 4.986297, 8.120000, F
0.772478, 0.213152, 0.020977, 2.632789, 8.120000, G
0.516535, 0.206572, 0.021263, 4.087576, 8.120000, H
0.637623, 0.224476, 0.018995, 4.042147, 8.120000, I
2.501958, 0.222464, 0.020515, 2.240037, 8.120000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 57
0.387918, 0.203990, 0.019436, 2.978407, 8.090000, A
1.044679, 0.194638, 0.023727, 1.912332, 8.090000, B
1.464701, 0.205588, 0.020570, 2.021896, 8.090000, C
1.168551, 0.196919, 0.021156, 2.585320, 8.090000, D
1.127113, 0.211150, 0.021507, 2.509260, 8.090000, E
0.671035, 0.217272, 0.019913, 4.986297, 8.090000, F
0.772478, 0.201858, 0.022072, 2.632789, 8.090000, G
0.516535, 0.207158, 0.025621, 4.087576, 8.090000, H
0.637623, 0.212417, 0.017892, 4.042147, 8.090000, I
2.501958, 0.216643, 0.021120, 2.240037, 8.090000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 58
0.387918, 0.198535, 0.020028, 2.978407, 7.940000, A
1.044679, 0.190430, 0.024825, 1.912332, 7.940000, B
1.464701, 0.190303, 0.018166, 2.021896, 7.940000, C
1.168551, 0.184820, 0.019356, 2.585320, 7.940000, D
1.127113, 0.197712, 0.019175, 2.509260, 7.940000, E
0.671035, 0.199309, 0.017556, 4.986297, 7.940000, F
0.772478, 0.192785, 0.023327, 2.632789, 7.940000, G
0.516535, 0.204335, 0.022018, 4.087576, 7.940000, H
0.637623, 0.198293, 0.016751, 4.042147, 7.940000, I
2.501958, 0.195581, 0.018043, 2.240037, 7.940000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 59
0.387918, 0.186908, 0.019938, 2.978407, 8.020000, A
1.044679, 0.180218, 0.020696, 1.912332, 8.020000, B
1.464701, 0.177643, 0.017792, 2.021896, 8.020000, C
1.168551, 0.181749, 0.019583, 2.585320, 8.020000, D
1.127113, 0.180147, 0.018354, 2.509260, 8.020000, E
0.671035, 0.190510, 0.020091, 4.986297, 8.020000, F
0.772478, 0.178877, 0.020481, 2.632789, 8.020000, G
0.516535, 0.185531, 0.017971, 4.087576, 8.020000, H
0.637623, 0.197664, 0.020722, 4.042147, 8.020000, I
2.501958, 0.179141, 0.017753, 2.240037, 8.020000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 60
0.387918, 0.178832, 0.018785, 2.978407, 8.010000, A
1.044679, 0.170023, 0.019656, 1.912332, 8.010000, B
1.464701, 0.168111, 0.019307, 2.021896, 8.010000, C
1.168551, 0.180204, 0.018894, 2.585320, 8.010000, D
1.127113, 0.176443, 0.020189, 2.509260, 8.010000, E
0.671035, 0.176922, 0.017764, 4.986297, 8.010000, F
0.772478, 0.173700, 0.020345, 2.632789, 8.010000, G
0.516535, 0.170844, 0.017998, 4.087576, 8.010000, H
0.637623, 0.175924, 0.016884, 4.042147, 8.010000, I
2.501958, 0.164368, 0.016904, 2.240037, 8.010000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 61
0.387918, 0.166486, 0.017339, 2.978407, 8.130000, A
1.044679, 0.158179, 0.017582, 1.912332, 8.130000, B
1.464701, 0.157801, 0.018795, 2.021896, 8.130000, C
1.168551, 0.167688, 0.015757, 2.585320, 8.130000, D
1.127113, 0.167487, 0.020459, 2.509260, 8.130000, E
0.671035, 0.170120, 0.016879, 4.986297, 8.130000, F
0.772478, 0.165033, 0.017203, 2.632789, 8.130000, G
0.516535, 0.167301, 0.017852, 4.087576, 8.130000, H
0.637623, 0.158363, 0.014280, 4.042147, 8.130000, I
2.501958, 0.154083, 0.016797, 2.240037, 8.130000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 62
0.387918, 0.151309, 0.014734, 2.978407, 7.970000, A
1.044679, 0.146679, 0.016378, 1.912332, 7.970000, B
1.464701, 0.152647, 0.018858, 2.021896, 7.970000, C
1.168551, 0.155183, 0.013888, 2.585320, 7.970000, D
1.127113, 0.156807, 0.015765, 2.509260, 7.970000, E
0.671035, 0.160498, 0.016976, 4.986297, 7.970000, F
0.772478, 0.160457, 0.015777, 2.632789, 7.970000, G
0.516535, 0.159400, 0.016689, 4.087576, 7.970000, H
0.637623, 0.150238, 0.015226, 4.042147, 7.970000, I
2.501958, 0.151520, 0.019377, 2.240037, 7.970000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 63
0.387918, 0.140093, 0.015390, 2.978407, 8.090000, A
1.044679, 0.137815, 0.015069, 1.912332, 8.090000, B
1.464701, 0.147593, 0.017812, 2.021896, 8.090000, C
1.168551, 0.148243, 0.014135, 2.585320, 8.090000, D
1.127113, 0.143428, 0.013732, 2.509260, 8.090000, E
0.671035, 0.147691, 0.015256, 4.986297, 8.090000, F
0.772478, 0.143710, 0.012989, 2.632789, 8.090000, G
0.516535, 0.152600, 0.014682, 4.087576, 8.090000, H
0.637623, 0.151303, 0.015187, 4.042147, 8.090000, I
2.501958, 0.148080, 0.018506, 2.240037, 8.090000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 64
0.387918, 0.130655, 0.013453, 2.978407, 7.990000, A
1.044679, 0.132960, 0.014542, 1.912332, 7.990000, B
1.464701, 0.137652, 0.015643, 2.021896, 7.990000, C
1.168551, 0.143717, 0.014348, 2.585320, 7.990000, D
1.127113, 0.131600, 0.012111, 2.509260, 7.990000, E
0.671035, 0.144573, 0.015193, 4.986297, 7.990000, F
0.772478, 0.129151, 0.012071, 2.632789, 7.990000, G
0.516535, 0.139509, 0.013467, 4.087576, 7.990000, H
0.637623, 0.145576, 0.013406, 4.042147, 7.990000, I
2.501958, 0.138146, 0.015086, 2.240037, 7.990000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 65
0.387918, 0.130375, 0.015898, 2.978407, 8.070000, A
1.044679, 0.130274, 0.013819, 1.912332, 8.070000, B
1.464701, 0.127500, 0.014177, 2.021896, 8.070000, C
1.168551, 0.133467, 0.012572, 2.585320, 8.070000, D
1.127113, 0.122741, 0.013405, 2.509260, 8.070000, E
0.671035, 0.135351, 0.013788, 4.986297, 8.070000, F
0.772478, 0.117785, 0.013760, 2.632789, 8.070000, G
0.516535, 0.134098, 0.012544, 4.087576, 8.070000, H
0.637623, 0.135553, 0.012569, 4.042147, 8.070000, I
2.501958, 0.130637, 0.013831, 2.240037, 8.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 66
0.387918, 0.131592, 0.014614, 2.978407, 7.970000, A
1.044679, 0.122409, 0.012243, 1.912332, 7.970000, B
1.464701, 0.116688, 0.012699, 2.021896, 7.970000, C
1.168551, 0.122624, 0.011071, 2.585320, 7.970000, D
1.127113, 0.119849, 0.014799, 2.509260, 7.970000, E
0.671035, 0.131588, 0.013172, 4.986297, 7.970000, F
0.772478, 0.112383, 0.014292, 2.632789, 7.970000, G
0.516535, 0.125829, 0.011436, 4.087576, 7.970000, H
0.637623, 0.126093, 0.011095, 4.042147, 7.970000, I
2.501958, 0.121916, 0.012253, 2.240037, 7.970000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 67
0.387918, 0.117916, 0.012393, 2.978407, 7.900000, A
1.044679, 0.111820, 0.010575, 1.912332, 7.900000, B
1.464701, 0.108634, 0.011915, 2.021896, 7.900000, C
1.168551, 0.111938, 0.009929, 2.585320, 7.900000, D
1.127113, 0.117579, 0.014553, 2.509260, 7.900000, E
0.671035, 0.122141, 0.011401, 4.986297, 7.900000, F
0.772478, 0.110798, 0.014576, 2.632789, 7.900000, G
0.516535, 0.118494, 0.011855, 4.087576, 7.900000, H
0.637623, 0.115617, 0.010470, 4.042147, 7.900000, I
2.501958, 0.112655, 0.012285, 2.240037, 7.900000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 68
0.387918, 0.107433, 0.011831, 2.978407, 8.130000, A
1.044679, 0.105067, 0.010578, 1.912332, 8.130000, B
1.464701, 0.102279, 0.011256, 2.021896, 8.130000, C
1.168551, 0.108837, 0.011682, 2.585320, 8.130000, D
1.127113, 0.112631, 0.012957, 2.509260, 8.130000, E
0.671035, 0.112355, 0.009536, 4.986297, 8.130000, F
0.772478, 0.112163, 0.013032, 2.632789, 8.130000, G
0.516535, 0.111508, 0.010968, 4.087576, 8.130000, H
0.637623, 0.111347, 0.012090, 4.042147, 8.130000, I
2.501958, 0.103757, 0.011566, 2.240037, 8.130000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 69
0.387918, 0.098190, 0.011028, 2.978407, 8.040000, A
1.044679, 0.098331, 0.010035, 1.912332, 8.040000, B
1.464701, 0.100900, 0.011839, 2.021896, 8.040000, C
1.168551, 0.105398, 0.011324, 2.585320, 8.040000, D
1.127113, 0.102671, 0.009972, 2.509260, 8.040000, E
0.671035, 0.109461, 0.009740, 4.986297, 8.040000, F
0.772478, 0.106389, 0.010452, 2.632789, 8.040000, G
0.516535, 0.106936, 0.010401, 4.087576, 8.040000, H
0.637623, 0.106144, 0.010176, 4.042147, 8.040000, I
2.501958, 0.096622, 0.012244, 2.240037, 8.040000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 70
0.387918, 0.092511, 0.011022, 2.978407, 8.140000, A
1.044679, 0.093432, 0.011270, 1.912332, 8.140000, B
1.464701, 0.097664, 0.010084, 2.021896, 8.140000, C
1.168551, 0.098521, 0.010416, 2.585320, 8.140000, D
1.127113, 0.094462, 0.010048, 2.509260, 8.140000, E
0.671035, 0.101633, 0.008581, 4.986297, 8.140000, F
0.772478, 0.100401, 0.009761, 2.632789, 8.140000, G
0.516535, 0.099089, 0.009444, 4.087576, 8.140000, H
0.637623, 0.099535, 0.009480, 4.042147, 8.140000, I
2.501958, 0.092089, 0.011779, 2.240037, 8.140000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 71
0.387918, 0.093387, 0.011198, 2.978407, 8.130000, A
1.044679, 0.088083, 0.011028, 1.912332, 8.130000, B
1.464701, 0.094392, 0.009681, 2.021896, 8.130000, C
1.168551, 0.093083, 0.009598, 2.585320, 8.130000, D
1.127113, 0.087468, 0.009369, 2.509260, 8.130000, E
0.671035, 0.096650, 0.008715, 4.986297, 8.130000, F
0.772478, 0.093419, 0.008949, 2.632789, 8.130000, G
0.516535, 0.091793, 0.008565, 4.087576, 8.130000, H
0.637623, 0.098750, 0.009482, 4.042147, 8.130000, I
2.501958, 0.089211, 0.011313, 2.240037, 8.130000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 72
0.387918, 0.091120, 0.009672, 2.978407, 8.130000, A
1.044679, 0.081839, 0.008938, 1.912332, 8.130000, B
1.464701, 0.087302, 0.008740, 2.021896, 8.130000, C
1.168551, 0.085658, 0.008909, 2.585320, 8.130000, D
1.127113, 0.082171, 0.008448, 2.509260, 8.130000, E
0.671035, 0.091813, 0.008468, 4.986297, 8.130000, F
0.772478, 0.083977, 0.007887, 2.632789, 8.130000, G
0.516535, 0.091156, 0.009606, 4.087576, 8.130000, H
0.637623, 0.090819, 0.007471, 4.042147, 8.130000, I
2.501958, 0.092159, 0.012721, 2.240037, 8.130000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 73
0.387918, 0.086379, 0.007972, 2.978407, 8.130000, A
1.044679, 0.079429, 0.009140, 1.912332, 8.130000, B
1.464701, 0.080541, 0.008282, 2.021896, 8.130000, C
1.168551, 0.080646, 0.009018, 2.585320, 8.130000, D
1.127113, 0.082669, 0.008716, 2.509260, 8.130000, E
0.671035, 0.087242, 0.007892, 4.986297, 8.130000, F
0.772478, 0.077015, 0.008056, 2.632789, 8.130000, G
0.516535, 0.087643, 0.008033, 4.087576, 8.130000, H
0.637623, 0.081538, 0.006643, 4.042147, 8.130000, I
2.501958, 0.086751, 0.010134, 2.240037, 8.130000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 74
0.387918, 0.078143, 0.006973, 2.978407, 8.170000, A
1.044679, 0.082473, 0.010204, 1.912332, 8.170000, B
1.464701, 0.076584, 0.007875, 2.021896, 8.170000, C
1.168551, 0.078049, 0.008388, 2.585320, 8.170000, D
1.127113, 0.082299, 0.007720, 2.509260, 8.170000, E
0.671035, 0.083041, 0.006884, 4.986297, 8.170000, F
0.772478, 0.072483, 0.008394, 2.632789, 8.170000, G
0.516535, 0.080665, 0.006593, 4.087576, 8.170000, H
0.637623, 0.076194, 0.006546, 4.042147, 8.170000, I
2.501958, 0.078460, 0.008351, 2.240037, 8.170000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 75
0.387918, 0.072790, 0.006928, 2.978407, 8.180000, A
1.044679, 0.074253, 0.008287, 1.912332, 8.180000, B
1.464701, 0.074390, 0.008493, 2.021896, 8.180000, C
1.168551, 0.078959, 0.009105, 2.585320, 8.180000, D
1.127113, 0.076442, 0.006704, 2.509260, 8.180000, E
0.671035, 0.077861, 0.005983, 4.986297, 8.180000, F
0.772478, 0.074434, 0.009521, 2.632789, 8.180000, G
0.516535, 0.077668, 0.007316, 4.087576, 8.180000, H
0.637623, 0.075427, 0.007383, 4.042147, 8.180000, I
2.501958, 0.071005, 0.007554, 2.240037, 8.180000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 76
0.387918, 0.068431, 0.006815, 2.978407, 8.200000, A
1.044679, 0.067036, 0.007025, 1.912332, 8.200000, B
1.464701, 0.070850, 0.007462, 2.021896, 8.200000, C
1.168551, 0.072569, 0.007360, 2.585320, 8.200000, D
1.127113, 0.071023, 0.005834, 2.509260, 8.200000, E
0.671035, 0.075183, 0.007119, 4.986297, 8.200000, F
0.772478, 0.068908, 0.007413, 2.632789, 8.200000, G
0.516535, 0.074991, 0.007292, 4.087576, 8.200000, H
0.637623, 0.076240, 0.007619, 4.042147, 8.200000, I
2.501958, 0.065475, 0.007026, 2.240037, 8.200000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 77
0.387918, 0.068251, 0.007024, 2.978407, 8.030000, A
1.044679, 0.061477, 0.006816, 1.912332, 8.030000, B
1.464701, 0.068213, 0.006994, 2.021896, 8.030000, C
1.168551, 0.068623, 0.006757, 2.585320, 8.030000, D
1.127113, 0.066736, 0.006060, 2.509260, 8.030000, E
0.671035, 0.070124, 0.006206, 4.986297, 8.030000, F
0.772478, 0.068514, 0.006905, 2.632789, 8.030000, G
0.516535, 0.071408, 0.007109, 4.087576, 8.030000, H
0.637623, 0.069508, 0.005880, 4.042147, 8.030000, I
2.501958, 0.064860, 0.008334, 2.240037, 8.030000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 78
0.387918, 0.068058, 0.006071, 2.978407, 8.070000, A
1.044679, 0.055690, 0.006336, 1.912332, 8.070000, B
1.464701, 0.064896, 0.007215, 2.021896, 8.070000, C
1.168551, 0.064390, 0.006790, 2.585320, 8.070000, D
1.127113, 0.062437, 0.006350, 2.509260, 8.070000, E
0.671035, 0.066584, 0.005960, 4.986297, 8.070000, F
0.772478, 0.066038, 0.006432, 2.632789, 8.070000, G
0.516535, 0.064464, 0.006217, 4.087576, 8.070000, H
0.637623, 0.062639, 0.005439, 4.042147, 8.070000, I
2.501958, 0.065032, 0.007523, 2.240037, 8.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 79
0.387918, 0.062522, 0.005520, 2.978407, 8.130000, A
1.044679, 0.052342, 0.006573, 1.912332, 8.130000, B
1.464701, 0.060130, 0.006553, 2.021896, 8.130000, C
1.168551, 0.059765, 0.006493, 2.585320, 8.130000, D
1.127113, 0.060847, 0.006987, 2.509260, 8.130000, E
0.671035, 0.065594, 0.005967, 4.986297, 8.130000, F
0.772478, 0.059731, 0.005112, 2.632789, 8.130000, G
0.516535, 0.061496, 0.005754, 4.087576, 8.130000, H
0.637623, 0.057629, 0.005952, 4.042147, 8.130000, I
2.501958, 0.061288, 0.006331, 2.240037, 8.130000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 80
0.387918, 0.057223, 0.004877, 2.978407, 8.070000, A
1.044679, 0.051906, 0.006840, 1.912332, 8.070000, B
1.464701, 0.055158, 0.005431, 2.021896, 8.070000, C
1.168551, 0.056940, 0.006153, 2.585320, 8.070000, D
1.127113, 0.057133, 0.006387, 2.509260, 8.070000, E
0.671035, 0.058759, 0.004672, 4.986297, 8.070000, F
0.772478, 0.054924, 0.004807, 2.632789, 8.070000, G
0.516535, 0.060585, 0.005269, 4.087576, 8.070000, H
0.637623, 0.057716, 0.006109, 4.042147, 8.070000, I
2.501958, 0.059528, 0.005793, 2.240037, 8.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 81
0.387918, 0.054044, 0.004851, 2.978407, 8.030000, A
1.044679, 0.053083, 0.006813, 1.912332, 8.030000, B
1.464701, 0.051220, 0.005242, 2.021896, 8.030000, C
